parameter,name
0,ENABLE_FEATURE_LESS_DASHCMD
1,ENABLE_FEATURE_LESS_FLAGS
2,ENABLE_FEATURE_LESS_WINCH
3,ENABLE_FEATURE_LESS_BRACKETS
4,ENABLE_FEATURE_LESS_LINENUMS
5,ENABLE_FEATURE_LESS_MARKS
6,BLOAT
7,ENABLE_FEATURE_LESS_REGEXP
