parameter,name
0,CONFIG_PM
1,VORTEX_DEBUG
2,tx_interrupt_mitigation
3,CONFIG_PCI
4,DO_ZEROCOPY
5,CONFIG_NET_POLL_CONTROLLER
6,__arm__
7,CONFIG_EISA
8,CONFIG_VLAN_8021Q
9,CONFIG_VLAN_8021Q_MODULE
10,MAX_SKB_FRAGS
