parameter,name
0,WITH_SSH1
1,HAVE_LIBCRYPTO
2,HAVE_LIBGCRYPT
3,HAVE_OPENSSL_AES_H
4,HAVE_LIBZ
5,_WIN32
6,BROKEN_AES_CTR
7,HAVE_OPENSSL_BLOWFISH_H
8,WITH_LIBZ
9,DEBUG_CRYPTO
