parameter,name
0,HAVE_FREETYPE
1,HAVE_POPT
2,HAVE_GNOMEPRINT
3,HAVE_LIBPOPT
4,_MSC_VER
5,HAVE_BIND_TEXTDOMAIN_CODESET
6,__DATE__
7,GTK_CHECK_VERSION
8,HAVE_LIBPNG
9,G_OS_WIN32
10,HAVE_UNISTD_H
11,USE_GOPTION
12,__TIME__
13,GNOME
14,GDK_WINDOWING_WIN32
15,HAVE_POPT_H
16,ENABLE_NLS
17,GLIB_CHECK_VERSION
18,__GNUC__
19,G_THREADS_ENABLED
20,HAVE_LIBART
21,HAVE_CAIRO
