parameter,name
0,CONFIG_BLK_DEV_INITRD
1,CONFIG_DEBUG_RODATA
2,CONFIG_HAVE_SETUP_PER_CPU_AREA
3,BITS_PER_LONG
4,TRACE_IRQFLAGS
5,CONFIG_LOCKDEP
6,CONFIG_ACPI
7,CONFIG_SMP
8,ACPI_WMI
9,PROVE_LOCKING
10,CONFIG_NUMA
11,CONFIG_DEBUG_PAGEALLOC
12,CONFIG_PROC_FS
13,CONFIG_DEBUG_SLAB
14,CONFIG_X86
15,NR_CPUS
16,CONFIG_X86_LOCAL_APIC
17,CONFIG_TC
