parameter,name
0,TCP_NODELAY
1,TPF
2,OS2
3,HAVE_INITGROUPS
4,WCOREDUMP
5,APR_HAS_OTHER_CHILD
6,HAVE_GRP_H
7,AP_MPM_USES_POD
8,WIN32
9,_OSD_POSIX
10,BEOS
11,MPE
12,__TANDEM
13,INTERVAL_OF_WRITABLE_PROBES
14,QNX
15,HAVE_PWD_H
16,NEED_WAITPID
17,AP_MPM_NEEDS_RECLAIM_CHILD_PROCESSES
