parameter,name
0,CONFIG_TRANSPARENT_HUGEPAGE
1,CONFIG_HUGETLB_PAGE
2,CONFIG_NUMA
3,CONFIG_PROC_PAGE_MONITOR
4,CONFIG_MEM_SOFT_DIRTY
