parameter,name
0,CONFIG_MODULE_FORCE_LOAD
1,CONFIG_MODULE_UNLOAD
2,CONFIG_SMP
3,CONFIG_MODULE_FORCE_UNLOAD
4,CONFIG_PROC_FS
5,CONFIG_SYSFS
6,CONFIG_UNUSED_SYMBOLS
7,CONFIG_MODVERSIONS
8,CONFIG_MARKERS
9,CONFIG_TRACEPOINTS
10,ARCH_SHF_SMALL
11,CONFIG_DYNAMIC_PRINTK_DEBUG
12,CONFIG_KALLSYMS
