parameter,name
0,BITS_PER_LONG
1,CONFIG_LBDAF
2,CONFIG_RING_BUFFER
3,_LINUX_KERNEL_H
4,CONFIG_TRACING
5,CONFIG_DEBUG_ATOMIC_SLEEP
6,CONFIG_PROVE_LOCKING
7,CONFIG_FTRACE_MCOUNT_RECORD
8,CONFIG_PREEMPT_VOLUNTARY
